"V1" "V2"
"66" 0.241781906457618 0.364642111351714
"67" 0.354878908256069 0.0553470037411898
"68" 0.153240084182471 0.591026697773486
"69" 0.287547626299784 0.945154511136934
"70" 0.256672147195786 0.181599651928991
"71" 0.157690250780433 0.691205632174388
"72" 0.0297716464847326 0.199470458319411
"73" 0.811628371709958 0.643419501604512
"74" 0.579172815196216 0.235715673537925
"75" 0.576731939567253 0.340708540519699
"76" 0.701486865291372 0.321768287336454
"77" 0.0637662003282458 0.823127693263814
"78" 0.502482898533344 0.114114221883938
"79" 0.383949951035902 0.806347776204348
"80" 0.426416348433122 0.247968718642369
"81" 0.544390162220225 0.764899569563568
"82" 0.643638206645846 0.787746872752905
"83" 0.791192386765033 0.606906606350094
"84" 0.846853397553787 0.100893584545702
"85" 0.0726263104006648 0.623280549887568
"86" 0.860110642388463 0.113505661254749
"87" 0.956164636649191 0.775032605044544
"88" 0.926419156603515 0.477425639750436
"89" 0.0539636595640332 0.42498384648934
"90" 0.246409463929012 0.692487466149032
"91" 0.487369669834152 0.647003369173035
"92" 0.10006338218227 0.260272346669808
"93" 0.195159256691113 0.341551333200186
"94" 0.213571524713188 0.725320388562977
"95" 0.207682232605293 0.395084137562662
"96" 0.0287714265286922 0.105999561492354
"97" 0.234566427534446 0.534372187685221
"98" 0.107185220113024 0.189383594552055
"99" 0.277315790066496 0.421321979723871
"100" 0.696021954528987 0.345478000352159
"101" 0.26625739177689 0.712631129194051
"102" 0.660476814256981 0.707320263842121
"103" 0.212416518013924 0.672624725382775
"104" 0.00526610156521201 0.90574000030756
"105" 0.1029025062453 0.394525221548975
"106" 0.287400001427159 0.294139176374301
"107" 0.444156096549705 0.376804565312341
"108" 0.692992779891938 0.337249786825851
"109" 0.0208843164145947 0.270666822325438
"110" 0.955751769244671 0.130359004018828
"111" 0.804110624128953 0.546299971407279
"112" 0.911739889765158 0.240732188802212
"113" 0.309466795995831 0.210665272548795
"114" 0.32392787700519 0.886820785468444
"115" 0.138359778327867 0.420495643978938
"116" 0.957560619805008 0.749926952412352
"117" 0.232669175835326 0.632693993626162
"118" 0.0237149074673653 0.664542148355395
"119" 0.0521116268355399 0.632401812821627
"120" 0.932719733798876 0.395854197908193
"121" 0.0387515022885054 0.239091059193015
"122" 0.807113662362099 0.878593502100557
"123" 0.696882099146023 0.699502050178126
"124" 0.388050786918029 0.249896697234362
"125" 0.390583365689963 0.361802364001051
"126" 0.982332567218691 0.629314508289099
"127" 0.21676505706273 0.218261290108785
"128" 0.566959662828594 0.633056902093813
"129" 0.980335618136451 0.787362523609772
"130" 0.574558310909197 0.486360229551792
"131" 0.632866843836382 0.182613113895059
"132" 0.782992921303958 0.445270913420245
"133" 0.856875612633303 0.168267163680866
"134" 0.0415930130984634 0.653369373641908
"135" 0.895225023385137 0.398459764197469
"136" 0.188516585621983 0.0433098601642996
"137" 0.387341883964837 0.659403748577461
"138" 0.494502024492249 0.0382997861597687
"139" 0.370316362474114 0.346406613243744
"140" 0.693625106709078 0.3643310633488
"141" 0.733155084541067 0.860383566003293
"142" 0.308549733832479 0.331747149582952
"143" 0.972441895864904 0.520878938725218
"144" 0.24333434086293 0.606332000577822
"145" 0.835028138943017 0.895246157422662
"146" 0.390575896250084 0.988980666035786
"147" 0.908863696968183 0.5088047652971
"148" 0.607566295191646 0.170984479831532
"149" 0.607495053205639 0.867003759136423
"150" 0.894327144837007 0.726888484321535
"151" 0.975288388552144 0.360094979405403
"152" 0.676351207774132 0.438690552022308
"153" 0.0911386099178344 0.973388300975785
"154" 0.777949302224442 0.581358829280362
"155" 0.517544393660501 0.45517691411078
"156" 0.652370169293135 0.001630476443097
"157" 0.339297695551068 0.797304059145972
"158" 0.292120431317016 0.175288588739932
"159" 0.783712422475219 0.83684253343381
"160" 0.31996578280814 0.551006763707846
"161" 0.489277601940557 0.851082294248044
"162" 0.134141912218183 0.702706331387162
"163" 0.653294066200033 0.477731714490801
"164" 0.78392412699759 0.205545063363388
"165" 0.921809286111966 0.569741897517815
"166" 0.258463774109259 0.16506771906279
"167" 0.513232899364084 0.181167124537751
"168" 0.858583321562037 0.265739410649985
"169" 0.151413594372571 0.0626830668188632
"170" 0.641468017129228 0.703177277231589
"171" 0.825477347942069 0.851716396398842
"172" 0.972295295679942 0.0691300677135587
"173" 0.17312571965158 0.897446976741776
"174" 0.710021871142089 0.0564436349086463
"175" 0.110715289367363 0.227911510271952
"176" 0.416779254563153 0.942889528349042
"177" 0.2846213451121 0.415031435899436
"178" 0.341154849855229 0.0135301917325705
"179" 0.168895210837945 0.0748161082156003
"180" 0.547096898080781 0.62488013273105
"181" 0.797205827664584 0.850006743101403
"182" 0.858630746835843 0.254664658103138
"183" 0.332270423648879 0.573990246746689
"184" 0.515725486213341 0.641387833515182
"185" 0.371684692101553 0.493476385250688
"186" 0.436701348051429 0.908181511098519
"187" 0.742428995436057 0.13089722325094
"188" 0.0111012987326831 0.815144753549248
"189" 0.0469003657344729 0.888448355253786
"190" 0.37181785190478 0.282608733978122
"191" 0.658156762132421 0.417060144245625
"192" 0.529650157084689 0.293217288563028
"193" 0.588913932675496 0.622059648158029
"194" 0.785948208067566 0.0419950550422072
"195" 0.504572585457936 0.458077194634825
"196" 0.593546613585204 0.210929934401065
"197" 0.872144154272974 0.863514997530729
"198" 0.891242010053247 0.64044062490575
"199" 0.939548917114735 0.401704097865149
"200" 0.848769895732403 0.74289324413985
"201" 0.811404374195263 0.30695107486099
"202" 0.824689137749374 0.0295944840181619
"203" 0.916008333908394 0.902337460545823
"204" 0.723415146581829 0.00671844789758325
"205" 0.910254459362477 0.560637287562713
"206" 0.785772748989984 0.0732786322478205
"207" 0.224662108579651 0.377682003425434
"208" 0.0255059150513262 0.754055935423821
"209" 0.382444481598213 0.142264556139708
"210" 0.920264228247106 0.350179043598473
"211" 0.842048719990999 0.715613145148382
"212" 0.879420724697411 0.83261139318347
"213" 0.715013947803527 0.312259565806016
"214" 0.945104592246935 0.093739457661286
"215" 0.377839050488546 0.599001945694908
"216" 0.475368502084166 0.453068054048344
"217" 0.764876200817525 0.396964179817587
"218" 0.762309468118474 0.321912927320227
"219" 0.276107020908967 0.603158975485712
"220" 0.0139295088592917 0.688855396350846
"221" 0.191360186086968 0.923796209972352
"222" 0.508207596605644 0.203711348120123
"223" 0.35713300970383 0.653978777583688
"224" 0.0641959283966571 0.69644324388355
"225" 0.694495361298323 0.317327661439776
"226" 0.911169010680169 0.733526431024075
"227" 0.449594196863472 0.963163009146228
"228" 0.854834523051977 0.788215181324631
"229" 0.751918294467032 0.479618951678276
"230" 0.374545259634033 0.968942877836525
"231" 0.609409488039091 0.229814315680414
"232" 0.7927746551577 0.227597749559209
"233" 0.386679893359542 0.9812081027776
"234" 0.124152964679524 0.471039239550009
"235" 0.2675496567972 0.646791606908664
"236" 0.521273961290717 0.980815585236996
"237" 0.590104377362877 0.0110255109611899
"238" 0.886542718159035 0.483211441431195
"239" 0.32878178008832 0.881957037141547
"240" 0.404275392647833 0.0147924919147044
"241" 0.047014354262501 0.619979483773932
"242" 0.48053211485967 0.560923279263079
"243" 0.74822907964699 0.740416366839781
"244" 0.443648359272629 0.976587762124836
"245" 0.468462169636041 0.877732642227784
"246" 0.73139314702712 0.0246073147282004
"247" 0.293246637564152 0.825191948097199
"248" 0.163580966182053 0.163141663651913
"249" 0.503860285039991 0.539027034305036
"250" 0.192165965680033 0.212632915005088
"251" 0.321273932233453 0.778826314723119
"252" 0.0297329348977655 0.1424770206213
"253" 0.869980632094666 0.866127321263775
"254" 0.647166965063661 0.481466877507046
"255" 0.318806881550699 0.349959441460669
"256" 0.293482208857313 0.34009701362811
"257" 0.669097224017605 0.65654692845419
"258" 0.407680991804227 0.892565350281075
"259" 0.663763634860516 0.390713915228844
"260" 0.0496785468421876 0.896350572817028
"261" 0.495533215813339 0.711343381786719
"262" 0.785123125184327 0.0611217208206654
"263" 0.906233663205057 0.42204936221242
"264" 0.0209967838600278 0.480839470401406
"265" 0.162863293662667 0.467350143473595
"266" 0.654907125746831 0.0707229326944798
"267" 0.887484326492995 0.7461253690999
"268" 0.92543317261152 0.196403053123504
"269" 0.448821390513331 0.35712782968767
"270" 0.0398023894522339 0.781037364620715
"271" 0.661046989960596 0.724153265589848
"272" 0.174042276106775 0.464684302220121
"273" 0.0266894332598895 0.207362901652232
"274" 0.626593737863004 0.606865816283971
"275" 0.0315727430861443 0.182254693703726
"276" 0.114810244413093 0.347731255693361
"277" 0.951679253717884 0.0772801612038165
"278" 0.955425197258592 0.0452637646812946
"279" 0.609623392345384 0.636944472091272
"280" 0.104700659867376 0.150673262774944
"281" 0.692146657733247 0.562786400318146
"282" 0.89168707234785 0.534891630522907
"283" 0.737418876960874 0.0190968362148851
"284" 0.331607591127977 0.490088979015127
"285" 0.622847308637574 0.794349341420457
"286" 0.765353283146396 0.869251848198473
"287" 0.0776473178993911 0.276628586696461
"288" 0.650668845279142 0.642835443140939
"289" 0.395230689318851 0.163598838960752
"290" 0.781125475186855 0.452501931693405
"291" 0.626846383791417 0.564363311044872
"292" 0.0152954179793596 0.248319431673735
"293" 0.916748053161427 0.728044356452301
"294" 0.133362751919776 0.495056831045076
"295" 0.0799187417142093 0.254559179535136
"296" 0.219676089473069 0.600678300950676
"297" 0.00712548056617379 0.308529678499326
"298" 0.821645687334239 0.236395482905209
"299" 0.113951276987791 0.309792481129989
"300" 0.312969943508506 0.336930779041722
"301" 0.0908805809449404 0.0290950615890324
"302" 0.97271288279444 0.807953480398282
"303" 0.852674136171117 0.305098494514823
"304" 0.498993298970163 0.147929930826649
"305" 0.274403697811067 0.21839366783388
"306" 0.291713902028278 0.567733863834292
"307" 0.0536102403420955 0.769274292048067
"308" 0.970454899827018 0.845132859423757
"309" 0.577010068343952 0.912673491518945
"310" 0.498106405837461 0.372174112126231
"311" 0.682937474455684 0.505536952987313
"312" 0.549528908450156 0.450207613874227
"313" 0.48894661013037 0.0661975299008191
"314" 0.577504684915766 0.817498008022085
"315" 0.839718143921345 0.814078635070473
"316" 0.0561948621179909 0.533568420214579
"317" 0.799571361159906 0.333128126105294
"318" 0.349967076210305 0.295402242336422
"319" 0.240423214854673 0.66356912557967
"320" 0.465402126545087 0.129544982453808
"321" 0.580548856640235 0.366979609942064
"322" 0.24004268925637 0.50004149437882
"323" 0.186324280686677 0.309206048259512
"324" 0.696715536527336 0.325614563887939
"325" 0.946349126286805 0.151474231155589
"326" 0.451977794524282 0.496301067527384
"327" 0.246106757083908 0.773383471416309
"328" 0.196999532403424 0.249043521238491
"329" 0.820083915721625 0.277998665580526
"330" 0.711902339477092 0.553735519293696
"331" 0.441897944547236 0.912527708336711
"332" 0.0848808090668172 0.283665271475911
"333" 0.221730962395668 0.739385045366362
"334" 0.186510750325397 0.767610425595194
"335" 0.484718185616657 0.866866672644392
"336" 0.374677964253351 0.84462374728173
"337" 0.709196308394894 0.187969017773867
"338" 0.530019699595869 0.169104880653322
"339" 0.414720672415569 0.149416009429842
"340" 0.286313641816378 0.916330328211188
"341" 0.582169710891321 0.837972138309851
"342" 0.0390941896475852 0.746169728692621
"343" 0.404532861430198 0.242375083267689
"344" 0.453624465269968 0.70261431648396
"345" 0.705486421706155 0.198740483727306
"346" 0.886800726875663 0.0344077707268298
"347" 0.988835050025955 0.337288958253339
"348" 0.000715309521183372 0.495743422303349
"349" 0.779500928707421 0.608157662674785
"350" 0.749092136742547 0.520832003327087
"351" 0.413512021070346 0.963078747969121
"352" 0.854451311985031 0.82805405347608
"353" 0.290469416184351 0.861268840031698
"354" 0.583116416819394 0.0932695069350302
"355" 0.901191158918664 0.146247121971101
"356" 0.492399568436667 0.125849328702316
"357" 0.725204453803599 0.613104592310265
"358" 0.91977021843195 0.780973264947534
"359" 0.624324810691178 0.865673924097791
"360" 0.519263945752755 0.799719831207767
"361" 0.288577761268243 0.256986557273194
"362" 0.00246590282768011 0.536907858680934
"363" 0.968735125847161 0.795486692106351
"364" 0.770433591445908 0.983380167046562
"365" 0.633178672753274 0.773358616279438
"366" 0.894336850382388 0.913198682013899
"367" 0.296609427779913 0.591013302095234
"368" 0.802685449831188 0.213978773681447
"369" 0.141016566194594 0.955285479314625
"370" 0.692167949629948 0.88146490836516
"371" 0.845079905120656 0.623944235267118
"372" 0.678251480218023 0.680712164845318
"373" 0.709726408822462 0.0304575872141868
"374" 0.645901393843815 0.935531510272995
"375" 0.965203141793609 0.727840471314266
"376" 0.710519960615784 0.365889315959066
"377" 0.870479686651379 0.810304358834401
"378" 0.909245137590915 0.477348539279774
"379" 0.0789374427404255 0.137174522969872
"380" 0.117878587916493 0.118798131356016
"381" 0.78120802110061 0.406152020441368
"382" 0.497807947685942 0.0153322403784841
"383" 0.182946398621425 0.311487467959523
"384" 0.672435256186873 0.860281225293875
"385" 0.560286025283858 0.731146666919813
"386" 0.804092586506158 0.884960307506844
"387" 0.317321583628654 0.40267516230233
"388" 0.0924442915711552 0.53135037375614
"389" 0.465408506337553 0.822158912662417
"390" 0.260286789853126 0.788084439467639
"391" 0.611302343429998 0.234794498421252
"392" 0.00395450228825212 0.39652098226361
"393" 0.809207457816228 0.737115390598774
"394" 0.600986019242555 0.109181724023074
"395" 0.686210558051243 0.908452345058322
"396" 0.3766641584225 0.650324682472274
"397" 0.366566085722297 0.824065323686227
"398" 0.248724160017446 0.647319692419842
"399" 0.277661069761962 0.946145034162328
"400" 0.443706163438037 0.28545841970481
"401" 0.676449860446155 0.398447578772902
"402" 0.888698633061722 0.157722191419452
"403" 0.950150657678023 0.265661717625335
"404" 0.916997173568234 0.387672680895776
"405" 0.905189966550097 0.38012488046661
"406" 0.356232541147619 0.0299253899138421
"407" 0.569793038535863 0.433493487536907
"408" 0.115649770246819 0.360584726789966
"409" 0.241869462188333 0.840395796811208
"410" 0.143181366147473 0.291893801884726
"411" 0.808959415880963 0.88216944411397
"412" 0.808760651387274 0.878218263620511
"413" 0.214477847563103 0.186819891678169
"414" 0.141957990359515 0.467633793829009
"415" 0.709702822146937 0.516076972475275
"416" 0.631485277088359 0.405218756059185
"417" 0.629499934380874 0.260619908105582
"418" 0.864516464294866 0.110626776469871
"419" 0.206855967408046 0.532999770250171
"420" 0.728506561135873 0.5088355850894
"421" 0.137940162559971 0.990528001217172
"422" 0.368744042236358 0.679057039087638
"423" 0.329919370124117 0.389973897254094
"424" 0.518931950675324 0.891268901061267
"425" 0.427310667932034 0.00279780151322484
"426" 0.91469900496304 0.649207744980231
"427" 0.924723827047274 0.561067845206708
"428" 0.614106977591291 0.427392408018932
"429" 0.545927333878353 0.387362043373287
"430" 0.0659289092291147 0.544585729949176
"431" 0.411665487103164 0.622006226330996
"432" 0.97782821347937 0.183312478009611
"433" 0.196844640886411 0.342760529834777
"434" 0.367115951143205 0.884195807157084
"435" 0.862761454191059 0.435999473324046
"436" 0.200715303653851 0.058491790201515
"437" 0.571907024364918 0.756154054077342
"438" 0.42932324227877 0.687410692917183
"439" 0.258470003027469 0.897983868373558
"440" 0.717571025481448 0.534851659787819
"441" 0.618956454098225 0.778076802846044
"442" 0.961282156407833 0.556237774901092
"443" 0.176600537495688 0.167159272590652
"444" 0.637127848342061 0.137417847756296
"445" 0.329653060529381 0.00267547997646034
"446" 0.750998902833089 0.305366670712829
"447" 0.354767086915672 0.467973227379844
"448" 0.0251921934541315 0.445845681941137
"449" 0.206764796283096 0.894095176598057
"450" 0.422788905212656 0.800212037982419
"451" 0.281955404672772 0.433531590737402
"452" 0.594188012415543 0.405009744688869
"453" 0.84473053785041 0.116531646344811
"454" 0.965142560191453 0.729726899415255
"455" 0.526353070745245 0.144941345090047
"456" 0.342590246349573 0.736170139163733
"457" 0.0267989845015109 0.506364264758304
"458" 0.508971381699666 0.303965588798746
"459" 0.235728077124804 0.382134166778997
"460" 0.769040650688112 0.0190123631618917
"461" 0.636815420817584 0.0613451641984284
"462" 0.538696214556694 0.835704094031826
"463" 0.669906609226018 0.760580320144072
"464" 0.880362575640902 0.835245169699192
"465" 0.0671099757310003 0.0933508889283985
"466" 0.63507222966291 0.557645241497084
"467" 0.518342778785154 0.67694249865599
"468" 0.860375792719424 0.567393669160083
"469" 0.253344288561493 0.595906032714993
"470" 0.143078158376738 0.251419255277142
"471" 0.362464971607551 0.864633611170575
"472" 0.695813057245687 0.309501781361178
"473" 0.194604595657438 0.485266997944564
"474" 0.865167821524665 0.932853315491229
"475" 0.741476822644472 0.271196565125138
"476" 0.801858152262866 0.304968572920188
"477" 0.239092200296 0.359182736836374
"478" 0.525728478096426 0.712322427891195
"479" 0.344699350418523 0.733152200933546
"480" 0.84098688326776 0.706089231651276
"481" 0.558284557890147 0.203152204863727
"482" 0.856467734556645 0.83567408262752
"483" 0.983418291434646 0.660782558145002
"484" 0.503827255452052 0.815649331081659
"485" 0.465051821200177 0.546473960159346
"486" 0.111070906743407 0.57166287349537
"487" 0.071202345425263 0.0353320450522006
"488" 0.989879441680387 0.478746417909861
"489" 0.742690211161971 0.16470131254755
"490" 0.823050662642345 0.658426783047616
"491" 0.810450232820585 0.473963364260271
"492" 0.590751582756639 0.560681371949613
"493" 0.831272434210405 0.635734532494098
"494" 0.618294768035412 0.476464862702414
"495" 0.224538826849312 0.140247598988935
"496" 0.195654083276168 0.984943228773773
"497" 0.268799803219736 0.628691416233778
"498" 0.547223501605913 0.935949082951993
"499" 0.203628409421071 0.292830295162275
"500" 0.450684642186388 0.1100075149443
"501" 0.0803705058060586 0.689124073600397
"502" 0.673625276423991 0.610774530563504
"503" 0.664986318908632 0.930306917522103
"504" 0.91845852509141 0.68476700107567
"505" 0.58896323852241 0.33153260499239
"506" 0.703012733953074 0.741478353040293
"507" 0.249974481295794 0.4030219046399
"508" 0.0819475299213082 0.395896341186017
"509" 0.905614698305726 0.0994718240108341
"510" 0.787195515353233 0.122000196017325
"511" 0.370930921286345 0.127209702739492
"512" 0.972414143616334 0.818664493504912
"513" 0.16017372882925 0.902862595394254
"514" 0.641816698014736 0.935704569565132
"515" 0.101863353746012 0.231285640969872
"516" 0.941760728834197 0.923814729787409
"517" 0.13101114705205 0.603209122084081
"518" 0.228382704313844 0.100904433522373
"519" 0.621499411063269 0.399102129274979
"520" 0.366665229434147 0.30926260817796
"521" 0.115927651291713 0.37279068492353
"522" 0.558878002455458 0.707492284243926
"523" 0.926547028589994 0.877386045409366
"524" 0.852730560582131 0.134506389964372
"525" 0.650539422174916 0.6219277610071
"526" 0.563463475322351 0.916702523594722
"527" 0.845542329130694 0.872297236695886
"528" 0.17999251303263 0.720204662298784
"529" 0.881773800589144 0.734119736589491
"530" 0.0515628808643669 0.186533149797469
"531" 0.121289624366909 0.289495245320722
"532" 0.509902987163514 0.79059693403542
"533" 0.309323954163119 0.0689476286061108
"534" 0.916819139150903 0.909282647073269
"535" 0.35657114489004 0.338814256945625
"536" 0.903951249551028 0.971732765669003
"537" 0.401680530747399 0.417108207941055
"538" 0.848532077390701 0.824705697130412
"539" 0.73772757477127 0.755969391902909
"540" 0.836665488779545 0.015834187855944
"541" 0.840633693151176 0.930485977558419
"542" 0.692824380705133 0.230935859726742
"543" 0.710823958506808 0.202463017078117
"544" 0.328760587144643 0.570161181967705
"545" 0.551047996152192 0.858248074073344
"546" 0.534891300834715 0.395874961744994
"547" 0.48301742435433 0.949480024399236
"548" 0.339114448986948 0.394559999695048
"549" 0.116260128561407 0.0378894603345543
"550" 0.840600685449317 0.510748751228675
"551" 0.461001442512497 0.606282853288576
"552" 0.462247520452365 0.35726722353138
"553" 0.994965475751087 0.261868976987898
"554" 0.526521991938353 0.326488136081025
"555" 0.992268536239862 0.426397548755631
"556" 0.575798008823767 0.188969990937039
"557" 0.687362690456212 0.449005848029628
"558" 0.744048838736489 0.308039363706484
"559" 0.964950458612293 0.137476239353418
"560" 0.448295346461236 0.485829364042729
"561" 0.667671346571296 0.244503170717508
"562" 0.020493971882388 0.576287606032565
"563" 0.683883773861453 0.695222191978246
"564" 0.472470907028764 0.899410098325461
"565" 0.113761039217934 0.556930225808173
"566" 0.640398379648104 0.840396268758923
"567" 0.699878759449348 0.0880361346062273
"568" 0.750910334056243 0.0255595261696726
"569" 0.645549166481942 0.243996401084587
"570" 0.0178080317564309 0.480160757666454
"571" 0.593400758923963 0.756349316798151
"572" 0.759435280691832 0.0132857908029109
"573" 0.0670774711761624 0.84218653361313
"574" 0.930361265083775 0.90839557768777
"575" 0.634161116322502 0.0106091480702162
"576" 0.635525539517403 0.12232414772734
"577" 0.1291393651627 0.613816871773452
"578" 0.829983922885731 0.352980135241523
"579" 0.298914513550699 0.747907829936594
"580" 0.582147062057629 0.704784605186433
"581" 0.301337698940188 0.0617544390261173
"582" 0.540051040705293 0.341312023578212
"583" 0.822821469279006 0.695673708571121
"584" 0.230344533687457 0.716027927352116
"585" 0.958270494593307 0.310547232860699
"586" 0.215997360181063 0.674463480245322
"587" 0.772823815932497 0.41298856632784
"588" 0.0857053042855114 0.20801232685335
"589" 0.356086551444605 0.705297725973651
"590" 0.849496341310441 0.424928361549973
"591" 0.406771730165929 0.892677539261058
"592" 0.111350948456675 0.00925607699900866
"593" 0.816641440149397 0.576820862945169
"594" 0.40585833019577 0.301671667490155
"595" 0.411559612723067 0.868916967650875
"596" 0.681191650452092 0.300958094419912
"597" 0.348215800244361 0.79509069910273
"598" 0.767080729827285 0.859408603282645
"599" 0.128629455342889 0.797787477262318
"600" 0.117589336819947 0.759374867659062
"601" 0.0744194050785154 0.36392085859552
"602" 0.905696894740686 0.124594083288684
"603" 0.752297307364643 0.604183406569064
"604" 0.135945535963401 0.69774514855817
"605" 0.519635959295556 0.806377362692729
"606" 0.167466073529795 0.68748796870932
"607" 0.531748854089528 0.986198975238949
"608" 0.00372351869009435 0.780295284930617
"609" 0.45271762041375 0.0718248155899346
"610" 0.718624319182709 0.2168519271072
"611" 0.768495107302442 0.660149338422343
"612" 0.228759227786213 0.601104466011748
"613" 0.801409903215244 0.23864088091068
"614" 0.406749092042446 0.920857452787459
"615" 0.111830695299432 0.110545744420961
"616" 0.216348839923739 0.168228787137195
"617" 0.457306346390396 0.378003314835951
"618" 0.605860838433728 0.636777365347371
"619" 0.248062942642719 0.869218460749835
"620" 0.906492825131863 0.540621012682095
"621" 0.688953985227272 0.858365576947108
"622" 0.342369945952669 0.610541427973658
"623" 0.893690862925723 0.803151509724557
"624" 0.632697165478021 0.0613543919753283
"625" 0.900051213335246 0.390121226198971
"626" 0.233544712187722 0.000405839178711176
"627" 0.086270633386448 0.112851334968582
"628" 0.217531709233299 0.813572657527402
"629" 0.48693024343811 0.845884828129783
"630" 0.795616913819686 0.488921058364213
"631" 0.133613867918029 0.705932678887621
"632" 0.947633305098861 0.187975371954963
"633" 0.84646460111253 0.546637318795547
"634" 0.466720315860584 0.703973819734529
"635" 0.657443138770759 0.923536652699113
"636" 0.632654381683096 0.342287421692163
"637" 0.293885728809983 0.612940630875528
"638" 0.523242989322171 0.247336473781615
"639" 0.917417152086273 0.0249151554889977
"640" 0.97733467258513 0.994294544914737
"641" 0.102122218348086 0.135664043249562
"642" 0.388745584292337 0.0666421169880778
"643" 0.820704521145672 0.252507468219846
"644" 0.697603097883984 0.162704152753577
"645" 0.243729625828564 0.322551649529487
"646" 0.86030249693431 0.706332942470908
"647" 0.957859427435324 0.261256242403761
"648" 0.378741302527487 0.307047754060477
"649" 0.820754529442638 0.142946895444766
"650" 0.0746251919772476 0.946406163275242
"651" 0.145988384960219 0.997954659862444
"652" 0.580575288506225 0.980716505786404
"653" 0.495721072889864 0.281054435530677
"654" 0.658421991858631 0.139173930510879
"655" 0.754705037921667 0.208085440797731
"656" 0.544723503990099 0.799738753354177
"657" 0.633577679749578 0.23537373682484
"658" 0.272615316556767 0.0819953533355147
"659" 0.824330681236461 0.571711977012455
"660" 0.656321955146268 0.63695594551973
"661" 0.202297590207309 0.0937901872675866
"662" 0.793617920717224 0.840166782960296
"663" 0.63437476544641 0.818359811324626
"664" 0.594841750804335 0.42663299292326
"665" 0.506419747602195 0.59394440241158
"666" 0.749396581202745 0.30286876228638
"667" 0.323378497734666 0.87169098504819
"668" 0.494405098259449 0.51197376078926
"669" 0.985402629012242 0.231226462405175
"670" 0.0859188789036125 0.778814517892897
"671" 0.20414226106368 0.937270971015096
"672" 0.871245871763676 0.906166257802397
"673" 0.535561229335144 0.985514752101153
"674" 0.528190472628921 0.396374735515565
"675" 0.437255539000034 0.690669814124703
"676" 0.51513173780404 0.326909145573154
"677" 0.686178018571809 0.788131215376779
"678" 0.0110304765403271 0.594335360685363
"679" 0.037949928548187 0.318708359962329
"680" 0.160745904082432 0.532682603225112
"681" 0.770835679490119 0.826271069934592
"682" 0.598685588221997 0.685245860833675
"683" 0.328623540233821 0.0587885521817952
"684" 0.143247563624755 0.023136948235333
"685" 0.545317855896428 0.933285298524424
"686" 0.236158281797543 0.456044903257862
"687" 0.795836826087907 0.833295284071937
"688" 0.234558335039765 0.487973132403567
"689" 0.396967860171571 0.120512472931296
"690" 0.0718001839704812 0.684364967979491
"691" 0.22811995469965 0.411196612985805
"692" 0.640431782696396 0.869024481391534
"693" 0.896747678518295 0.525067093782127
